,App Id,All Permissions,App Name,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
465,com.mcdonalds.mobileapp,"[{'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'Google Play license check', 'type': 'Other'}]",McDonald's,Food & Drink,2.9,346572.0,"50,000,000+",50000000.0,72204011,True,0.0,USD,42M,5.0 and up,McDonald's Apps,https://www.mcdonaldsapps.com/contact,mcdonaldsglobalmobileapp@gmail.com,"Feb 26, 2018","Jun 15, 2021",Everyone,https://mcdonaldsapps.com/en-GB/legal,True,False,False,2021-06-16 10:49:57
466,com.google.android.apps.translate,"[{'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read your text messages (SMS or MMS)', 'type': 'SMS'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}]",Google Translate,Tools,4.5,7921635.0,"1,000,000,000+",1000000000.0,1023240815,True,0.0,USD,Varies with device,Varies with device,Google LLC,http://support.google.com/translate,translate-mobile-support@google.com,,"Jun 01, 2021",Everyone,http://www.google.com/policies/privacy/,False,False,False,2021-06-16 02:55:49
467,cn.wps.moffice_eng,"[{'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'uninstall shortcuts', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}]","WPS Office - Free Office Suite for Word,PDF,Excel",Productivity,4.6,3037959.0,"100,000,000+",100000000.0,381092446,True,0.0,USD,121M,5.0 and up,WPS SOFTWARE PTE. LTD.,http://www.wps.com,feedback@wps.com,"Jul 21, 2011","Jun 11, 2021",Everyone,http://wps.com/privacy-policy/,True,True,False,2021-06-16 01:17:27
468,com.cleanteam.oneboost,"[{'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'reorder running apps', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'close other apps', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'uninstall shortcuts', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}]","One Booster - Antivirus, Booster, Phone Cleaner",Tools,4.7,1235421.0,"100,000,000+",100000000.0,108062953,True,0.0,USD,26M,5.0 and up,One Dot Moblie Limited,https://www.onebooster.me/,0nemobiteam@gmail.com,"Nov 1, 2019","Jun 04, 2021",Everyone,https://sites.google.com/view/onefamliy2,True,True,False,2021-06-16 11:13:07
469,emoji.keyboard.emoticonkeyboard,"[{'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'read sensitive log data', 'type': 'Device & app history'}, {'permission': 'read your Web bookmarks and history', 'type': 'Device & app history'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'read battery statistics', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'disable your screen lock', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'close other apps', 'type': 'Other'}, {'permission': 'read terms you added to the dictionary', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'add words to user-defined dictionary', 'type': 'Other'}]","Emoji Keyboard Cute Emoticons - Theme, GIF, Emoji",Tools,4.3,730295.0,"50,000,000+",50000000.0,77525751,True,0.0,USD,32M,4.1 and up,Colorful Emoji Keyboard,http://www.emoji-keyboard.com/,colorfulemojikeyboard@gmail.com,"Jan 8, 2015","Jun 03, 2020",Everyone 10+,http://www.emoji-keyboard.com/xn/PrivacyPolicy.html,True,True,False,2021-06-16 14:13:13
470,com.loudtalks,"[{'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'control flashlight', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",Zello PTT Walkie Talkie,Communication,4.4,769542.0,"50,000,000+",50000000.0,92326076,True,0.0,USD,19M,4.1 and up,Zello Inc,https://zello.com/,support@zello.com,"Jul 25, 2011","Jun 07, 2021",Everyone,https://zello.com/privacy/,False,False,False,2021-06-15 21:00:01
471,com.booking,"[{'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'set an alarm', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}]",Booking.com: Hotels and more,Travel & Local,4.7,2965264.0,"100,000,000+",100000000.0,416069452,True,0.0,USD,Varies with device,Varies with device,Booking.com Hotels & Vacation Rentals,http://www.booking.com/apps.html?source=googleplay,customer.service@booking.com,"Feb 4, 2011","Jun 15, 2021",Everyone,http://www.booking.com/content/privacy.html,False,False,True,2021-06-16 04:16:02
472,com.king.bubblewitch3,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",Bubble Witch 3 Saga,Puzzle,4.6,2518335.0,"50,000,000+",50000000.0,87178303,True,0.0,USD,110M,4.1 and up,King,http://bubblewitch3saga.com,bubblewitch3.techhelp@king.com,"Jan 11, 2017","May 31, 2021",Everyone,https://king.com/privacyPolicy,True,True,True,2021-06-16 09:01:29
473,com.transsion.hilauncher,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': ""add or modify calendar events and send email to guests without owners' knowledge"", 'type': 'Calendar'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'uninstall shortcuts', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}, {'permission': 'expand/collapse status bar', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'set wallpaper', 'type': 'Other'}, {'permission': 'close other apps', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]","HiOS Launcher(2021)-  Fast, Smooth, Stabilize",Personalization,4.6,450434.0,"100,000,000+",100000000.0,136074133,True,0.0,USD,23M,6.0 and up,Shalltry Group,http://toolgroup.shalltry.com/,hioslauncher.tb@transsion.com,"Dec 21, 2016","Jun 10, 2021",Everyone,https://cdn.xeno.mobi/shalltrygroup/en1/policy,True,True,False,2021-06-16 08:01:26
474,com.ecareme.asuswebstorage,"[{'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}]",ASUS WebStorage - Cloud Drive,Productivity,4.0,72727.0,"100,000,000+",100000000.0,112624334,True,0.0,USD,36M,4.1 and up,ASUS Cloud Corporation,http://www.asuswebstorage.com/,contact@asuscloud.com,"May 5, 2010","May 31, 2021",Everyone,https://service.asuswebstorage.com/privacy/,False,True,False,2021-06-16 10:16:25
475,com.BallGames.Woodturning,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'allow Wi-Fi Multicast reception', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'set an alarm', 'type': 'Other'}]",Woodturning,Simulation,4.0,442785.0,"100,000,000+",100000000.0,121407479,True,0.0,USD,70M,4.4 and up,VOODOO,https://www.voodoo.io/,support@voodoo.io,"Jan 9, 2020","May 27, 2021",Everyone,https://www.voodoo.io/privacy,True,True,False,2021-06-15 20:57:40
476,com.sinyee.babybus.tailor,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",Baby Panda's Fashion Dress Up Game,Educational,4.3,154711.0,"50,000,000+",50000000.0,76954454,True,0.0,USD,76M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Oct 3, 2018","Mar 11, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 01:41:59
477,com.ansangha.drdriving,"[{'permission': 'view network connections', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}]",Dr. Driving,Racing,4.2,6074695.0,"100,000,000+",100000000.0,437455768,True,0.0,USD,12M,4.1 and up,SUD Inc.,http://www.studioupdown.com/,updown.an@gmail.com,"Jun 19, 2013","Sep 14, 2020",Teen,http://blog.naver.com/anupdown/221361918901,True,True,False,2021-06-16 14:32:40
478,com.google.android.gm,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': ""add or modify calendar events and send email to guests without owners' knowledge"", 'type': 'Calendar'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'read call log', 'type': 'Phone'}, {'permission': 'write call log', 'type': 'Phone'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",Gmail,Communication,4.2,9488421.0,"5,000,000,000+",5000000000.0,8756574289,True,0.0,USD,Varies with device,Varies with device,Google LLC,http://support.google.com/mail/bin/topic.py?hl=en&topic=2451697&parent=2451730&ctx=topic,apps-help@google.com,"Sep 21, 2010","Jun 16, 2021",Everyone,http://www.google.com/policies/privacy,True,False,False,2021-06-16 09:53:00
479,com.ixigo.train.ixitrain,"[{'permission': 'read your text messages (SMS or MMS)', 'type': 'SMS'}, {'permission': 'receive text messages (SMS)', 'type': 'SMS'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}]","IRCTC Train Booking, PNR Status, Running Status",Travel & Local,4.3,1571748.0,"50,000,000+",50000000.0,98230290,True,0.0,USD,Varies with device,5.0 and up,ixigo - IRCTC Official Booking Partner,https://www.ixigo.com,trains@ixigo.com,"Apr 2, 2013","Jun 15, 2021",Everyone,https://www.iubenda.com/privacy-policy/696667,True,False,False,2021-06-16 12:49:38
480,com.linkedin.android,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'Google Play license check', 'type': 'Other'}]","LinkedIn: Jobs, Business News & Social Networking",Business,4.4,2063638.0,"500,000,000+",500000000.0,827144233,True,0.0,USD,120M,5.0 and up,LinkedIn,http://www.linkedin.com/,team-mobile@linkedin.com,"Apr 7, 2011","Jun 09, 2021",Everyone,https://www.linkedin.com/legal/privacy-policy,True,True,False,2021-06-16 08:38:21
481,com.sec.app.samsungprintservice,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'allow Wi-Fi Multicast reception', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",Samsung Print Service Plugin,Productivity,4.1,430733.0,"1,000,000,000+",1000000000.0,1446535469,True,0.0,USD,43M,4.4 and up,HP Inc.,https://www.samsung.com/us/printer/,support@samsungcloudprint.com,"Nov 5, 2013","Jun 07, 2021",Everyone,http://www8.hp.com/us/en/privacy/master-policy.html,False,False,False,2021-06-16 12:27:16
482,com.orange.coloring.learn.kids,"[{'permission': 'view network connections', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}]",Coloring & Learn,Educational,4.2,141264.0,"50,000,000+",50000000.0,81165199,True,0.0,USD,62M,4.1 and up,Orange Studios Games,http://orangestudiosgames.com,orangegstudios@gmail.com,"Jul 19, 2016","May 19, 2021",Everyone,http://orangestudiosgames.com/privacy_policy.html,True,True,False,2021-06-16 11:54:58
